TimeUs,Ugen,Ur1,Uc1
1602,1920.0,1760.0,280.0
1604,1920.0,1720.0,280.0
1606,1920.0,1720.0,280.0
1608,1880.0,1720.0,280.0
1610,1880.0,1680.0,280.0
1612,1880.0,1680.0,280.0
1614,1880.0,1680.0,280.0
1616,1880.0,1680.0,280.0
1618,1840.0,1640.0,280.0
1620,1840.0,1640.0,320.0
1622,1880.0,1600.0,320.0
1624,1840.0,1600.0,320.0
1626,1800.0,1560.0,280.0
1628,1840.0,1600.0,320.0
1630,1800.0,1600.0,320.0
1632,1760.0,1560.0,320.0
1634,1800.0,1560.0,320.0
1636,1800.0,1560.0,320.0
1638,1760.0,1560.0,320.0
1640,1760.0,1560.0,320.0
1642,1760.0,1520.0,320.0
1644,1760.0,1520.0,360.0
1646,1760.0,1480.0,360.0
1648,1720.0,1480.0,360.0
1650,1760.0,1480.0,360.0
1652,1720.0,1440.0,360.0
1654,1720.0,1480.0,360.0
1656,1680.0,1440.0,360.0
1658,1680.0,1440.0,360.0
1660,1680.0,1440.0,360.0
1662,1640.0,1400.0,360.0
1664,1680.0,1400.0,360.0
1666,1640.0,1400.0,360.0
1668,1640.0,1400.0,400.0
1670,1680.0,1400.0,360.0
1672,1680.0,1360.0,400.0
1674,1640.0,1360.0,400.0
1676,1680.0,1400.0,400.0
1678,1600.0,1360.0,400.0
1680,1600.0,1280.0,400.0
1682,1600.0,1280.0,400.0
1684,1600.0,1320.0,400.0
1686,1600.0,1320.0,400.0
1688,1600.0,1240.0,400.0
1690,1600.0,1240.0,400.0
1692,1560.0,1240.0,400.0
1694,1520.0,1240.0,440.0
1696,1560.0,1200.0,400.0
1698,1560.0,1240.0,440.0
1700,1520.0,1200.0,440.0
1702,1520.0,1200.0,440.0
1704,1520.0,1160.0,440.0
1706,1520.0,1160.0,440.0
1708,1520.0,1160.0,400.0
1710,1480.0,1160.0,440.0
1712,1480.0,1120.0,440.0
1714,1480.0,1160.0,440.0
1716,1480.0,1120.0,440.0
1718,1440.0,1080.0,440.0
1720,1480.0,1120.0,440.0
