index,Rg_Voltage(mV)(Ch1_Ch2),Gen_Voltage(mV)(Ch2),GS_Voltage(mV)(Ch2),Rn_Voltage(mV)(Ch3),DS_Voltage(mV)(Ch4),Rg_Voltage(mV)(Ch1_Ch2_no_Un),GS_Voltage(mV)(Ch1_Ch2_no_Un)
1141,640.0,1920.0,1360.0,0.0,8560.0,800.0,1120.0
1142,640.0,1920.0,1440.0,0.0,8640.0,800.0,1120.0
1143,560.0,2000.0,1440.0,0.0,8560.0,720.0,1120.0
1144,640.0,2000.0,1440.0,0.0,8560.0,800.0,1120.0
1145,640.0,2000.0,1360.0,80.0,8560.0,720.0,1120.0
1146,560.0,1920.0,1440.0,0.0,8560.0,720.0,1200.0
1147,560.0,2000.0,1520.0,0.0,8560.0,800.0,1120.0
1148,640.0,2000.0,1520.0,0.0,8560.0,800.0,1200.0
1149,640.0,2000.0,1440.0,80.0,8640.0,800.0,1200.0
1150,640.0,2000.0,1440.0,0.0,8560.0,800.0,1200.0
1151,640.0,2000.0,1440.0,0.0,8560.0,800.0,1120.0
1152,640.0,2000.0,1440.0,0.0,8640.0,800.0,1200.0
1153,640.0,2080.0,1520.0,0.0,8640.0,800.0,1200.0
1154,640.0,2000.0,1520.0,0.0,8640.0,800.0,1200.0
1155,640.0,2000.0,1440.0,0.0,8560.0,800.0,1200.0
1156,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1157,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1158,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1159,640.0,2000.0,1520.0,0.0,8640.0,800.0,1200.0
1160,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1161,640.0,2080.0,1520.0,0.0,8560.0,880.0,1200.0
1162,640.0,2000.0,1520.0,0.0,8560.0,800.0,1200.0
1163,640.0,2080.0,1600.0,0.0,8560.0,800.0,1280.0
1164,640.0,2080.0,1520.0,80.0,8560.0,800.0,1200.0
1165,640.0,2080.0,1520.0,0.0,8560.0,880.0,1200.0
1166,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1167,640.0,2080.0,1520.0,80.0,8560.0,800.0,1200.0
1168,640.0,2080.0,1520.0,0.0,8640.0,800.0,1280.0
1169,640.0,2080.0,1520.0,0.0,8560.0,800.0,1200.0
1170,640.0,2160.0,1520.0,0.0,8640.0,800.0,1280.0
1171,640.0,2160.0,1520.0,80.0,8560.0,800.0,1280.0
1172,640.0,2160.0,1600.0,80.0,8560.0,880.0,1280.0
1173,640.0,2160.0,1600.0,80.0,8560.0,880.0,1200.0
1174,720.0,2160.0,1600.0,0.0,8560.0,880.0,1280.0
1175,720.0,2160.0,1600.0,80.0,8640.0,880.0,1280.0
1176,640.0,2240.0,1520.0,80.0,8560.0,880.0,1280.0
1177,640.0,2240.0,1600.0,0.0,8560.0,800.0,1280.0
1178,640.0,2160.0,1600.0,80.0,8560.0,800.0,1280.0
1179,720.0,2160.0,1600.0,80.0,8560.0,880.0,1280.0
1180,640.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1181,720.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1182,640.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1183,640.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1184,640.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1185,720.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1186,640.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1187,720.0,2240.0,1680.0,80.0,8560.0,880.0,1280.0
1188,640.0,2240.0,1680.0,80.0,8560.0,880.0,1280.0
1189,720.0,2240.0,1600.0,80.0,8560.0,880.0,1280.0
1190,720.0,2240.0,1680.0,80.0,8560.0,880.0,1280.0
1191,720.0,2240.0,1680.0,80.0,8560.0,880.0,1360.0
1192,640.0,2240.0,1680.0,80.0,8480.0,880.0,1360.0
1193,720.0,2240.0,1600.0,80.0,8560.0,880.0,1360.0
1194,640.0,2320.0,1680.0,80.0,8560.0,880.0,1360.0
1195,640.0,2240.0,1680.0,80.0,8560.0,880.0,1280.0
1196,720.0,2320.0,1680.0,80.0,8480.0,880.0,1360.0
1197,720.0,2320.0,1680.0,80.0,8480.0,880.0,1360.0
1198,720.0,2320.0,1680.0,80.0,8480.0,880.0,1360.0
1199,720.0,2320.0,1760.0,80.0,8480.0,880.0,1440.0
1200,720.0,2320.0,1680.0,160.0,8480.0,960.0,1360.0
1201,720.0,2320.0,1760.0,160.0,8480.0,880.0,1360.0
1202,720.0,2320.0,1760.0,160.0,8480.0,880.0,1360.0
1203,720.0,2400.0,1680.0,160.0,8400.0,880.0,1360.0
1204,720.0,2400.0,1680.0,160.0,8480.0,880.0,1360.0
1205,720.0,2320.0,1680.0,160.0,8480.0,960.0,1440.0
1206,720.0,2320.0,1760.0,240.0,8480.0,880.0,1440.0
1207,720.0,2400.0,1760.0,160.0,8400.0,880.0,1360.0
1208,720.0,2400.0,1680.0,160.0,8400.0,880.0,1360.0
1209,720.0,2400.0,1680.0,160.0,8400.0,960.0,1440.0
1210,720.0,2400.0,1680.0,160.0,8400.0,960.0,1360.0
1211,720.0,2400.0,1680.0,240.0,8400.0,880.0,1440.0
1212,720.0,2400.0,1680.0,240.0,8320.0,960.0,1360.0
1213,720.0,2400.0,1760.0,240.0,8320.0,960.0,1360.0
1214,720.0,2400.0,1760.0,320.0,8320.0,880.0,1440.0
1215,720.0,2400.0,1760.0,240.0,8320.0,960.0,1440.0
1216,720.0,2480.0,1760.0,320.0,8240.0,880.0,1440.0
1217,720.0,2400.0,1760.0,320.0,8240.0,960.0,1440.0
1218,720.0,2480.0,1760.0,320.0,8240.0,960.0,1440.0
1219,720.0,2480.0,1760.0,320.0,8240.0,960.0,1440.0
1220,720.0,2480.0,1760.0,400.0,8160.0,960.0,1440.0
1221,720.0,2400.0,1760.0,400.0,8160.0,960.0,1440.0
1222,720.0,2480.0,1760.0,480.0,8160.0,960.0,1440.0
1223,720.0,2480.0,1760.0,400.0,8160.0,960.0,1440.0
1224,720.0,2480.0,1760.0,480.0,8160.0,960.0,1440.0
1225,720.0,2480.0,1840.0,480.0,8000.0,960.0,1440.0
1226,720.0,2480.0,1840.0,480.0,8000.0,960.0,1440.0
1227,800.0,2480.0,1760.0,560.0,8000.0,960.0,1440.0
1228,720.0,2480.0,1840.0,560.0,8000.0,960.0,1520.0
1229,720.0,2560.0,1840.0,560.0,8000.0,960.0,1520.0
1230,720.0,2480.0,1840.0,640.0,7920.0,960.0,1520.0
1231,800.0,2480.0,1840.0,640.0,7920.0,960.0,1440.0
1232,800.0,2560.0,1840.0,640.0,7920.0,960.0,1440.0
1233,800.0,2560.0,1840.0,720.0,7840.0,960.0,1440.0
1234,800.0,2560.0,1840.0,720.0,7840.0,960.0,1520.0
1235,720.0,2560.0,1840.0,800.0,7760.0,960.0,1440.0
1236,800.0,2560.0,1840.0,800.0,7680.0,960.0,1520.0
1237,800.0,2560.0,1840.0,880.0,7680.0,960.0,1520.0
1238,800.0,2560.0,1760.0,880.0,7600.0,960.0,1520.0
1239,800.0,2560.0,1840.0,880.0,7600.0,960.0,1520.0
1240,800.0,2560.0,1840.0,960.0,7600.0,960.0,1520.0
1241,800.0,2560.0,1840.0,960.0,7600.0,960.0,1520.0
1242,720.0,2640.0,1840.0,960.0,7520.0,1040.0,1520.0
1243,800.0,2560.0,1840.0,1040.0,7440.0,960.0,1520.0
1244,800.0,2560.0,1840.0,1040.0,7360.0,960.0,1600.0
1245,800.0,2560.0,1840.0,1120.0,7360.0,960.0,1600.0
1246,800.0,2640.0,1840.0,1200.0,7360.0,960.0,1520.0
1247,800.0,2640.0,1840.0,1200.0,7280.0,960.0,1520.0
1248,800.0,2560.0,1840.0,1200.0,7280.0,960.0,1600.0
1249,800.0,2560.0,1840.0,1280.0,7200.0,960.0,1600.0
1250,800.0,2640.0,1920.0,1360.0,7200.0,960.0,1600.0
1251,800.0,2640.0,1920.0,1360.0,7120.0,960.0,1600.0
1252,800.0,2560.0,1920.0,1440.0,7040.0,960.0,1600.0
1253,800.0,2560.0,1920.0,1440.0,7040.0,960.0,1600.0
1254,800.0,2640.0,1920.0,1520.0,6960.0,960.0,1600.0
1255,800.0,2640.0,1920.0,1520.0,6960.0,960.0,1600.0
1256,880.0,2720.0,1920.0,1600.0,6880.0,960.0,1600.0
1257,880.0,2640.0,1920.0,1680.0,6880.0,960.0,1600.0
1258,880.0,2640.0,1920.0,1680.0,6800.0,960.0,1600.0
1259,800.0,2560.0,1920.0,1760.0,6720.0,960.0,1600.0
1260,800.0,2640.0,1840.0,1840.0,6720.0,960.0,1600.0
1261,800.0,2720.0,1920.0,1840.0,6640.0,960.0,1600.0
1262,800.0,2720.0,1920.0,1840.0,6560.0,960.0,1600.0
1263,800.0,2720.0,1920.0,1920.0,6560.0,960.0,1600.0
1264,880.0,2640.0,1920.0,2000.0,6560.0,1040.0,1600.0
1265,800.0,2720.0,1920.0,2080.0,6480.0,960.0,1600.0
1266,880.0,2640.0,1920.0,2080.0,6400.0,960.0,1600.0
1267,880.0,2720.0,1920.0,2160.0,6320.0,960.0,1600.0
1268,800.0,2720.0,1840.0,2160.0,6320.0,960.0,1680.0
1269,880.0,2720.0,1920.0,2240.0,6240.0,960.0,1680.0
1270,880.0,2720.0,1920.0,2320.0,6160.0,960.0,1680.0
1271,880.0,2720.0,1920.0,2400.0,6160.0,1040.0,1680.0
1272,880.0,2720.0,1920.0,2400.0,6080.0,960.0,1680.0
1273,880.0,2720.0,1920.0,2480.0,6000.0,1040.0,1680.0
1274,880.0,2800.0,1920.0,2560.0,6000.0,1040.0,1680.0
1275,880.0,2720.0,1920.0,2560.0,5920.0,1040.0,1680.0
1276,880.0,2720.0,1920.0,2640.0,5840.0,1040.0,1680.0
1277,960.0,2720.0,1920.0,2720.0,5840.0,1040.0,1680.0
1278,880.0,2800.0,1920.0,2720.0,5760.0,960.0,1680.0
1279,880.0,2720.0,1920.0,2800.0,5680.0,960.0,1680.0
1280,880.0,2800.0,1920.0,2800.0,5600.0,960.0,1680.0
1281,880.0,2800.0,1920.0,2880.0,5600.0,1040.0,1760.0
1282,880.0,2800.0,1920.0,2960.0,5520.0,960.0,1680.0
1283,880.0,2800.0,1920.0,2960.0,5520.0,1040.0,1680.0
1284,960.0,2800.0,1840.0,3040.0,5440.0,960.0,1680.0
1285,960.0,2800.0,1920.0,3120.0,5360.0,1040.0,1760.0
1286,960.0,2800.0,1920.0,3200.0,5280.0,1040.0,1760.0
1287,960.0,2800.0,1920.0,3200.0,5280.0,1040.0,1680.0
1288,960.0,2800.0,2000.0,3280.0,5200.0,1040.0,1680.0
1289,960.0,2800.0,1920.0,3360.0,5120.0,1040.0,1680.0
1290,960.0,2800.0,1920.0,3360.0,5040.0,1040.0,1760.0
1291,960.0,2800.0,1920.0,3440.0,5040.0,1040.0,1760.0
1292,960.0,2880.0,1920.0,3520.0,4960.0,1040.0,1760.0
1293,960.0,2880.0,1920.0,3600.0,4880.0,960.0,1760.0
1294,960.0,2880.0,1920.0,3600.0,4880.0,1040.0,1760.0
1295,960.0,2880.0,1920.0,3680.0,4800.0,1040.0,1760.0
1296,960.0,2880.0,1920.0,3680.0,4720.0,1040.0,1760.0
1297,960.0,2880.0,2000.0,3840.0,4640.0,1040.0,1840.0
1298,1040.0,2880.0,1920.0,3840.0,4640.0,1040.0,1760.0
1299,960.0,2800.0,1920.0,3920.0,4560.0,1040.0,1760.0
1300,960.0,2880.0,1920.0,4000.0,4480.0,960.0,1760.0
1301,1040.0,2880.0,1920.0,4080.0,4400.0,1040.0,1840.0
1302,1040.0,2960.0,1920.0,4080.0,4400.0,1040.0,1760.0
1303,1040.0,2880.0,1920.0,4160.0,4320.0,1040.0,1840.0
1304,1040.0,2960.0,2000.0,4240.0,4240.0,1040.0,1840.0
1305,1040.0,2960.0,1920.0,4320.0,4240.0,1040.0,1840.0
1306,1040.0,2960.0,2000.0,4320.0,4160.0,1040.0,1760.0
1307,1040.0,2880.0,1920.0,4400.0,4080.0,1040.0,1840.0
1308,1040.0,2960.0,2000.0,4480.0,4000.0,1040.0,1840.0
1309,1040.0,2960.0,2000.0,4560.0,4000.0,1040.0,1840.0
1310,1040.0,2960.0,2000.0,4560.0,3840.0,1120.0,1840.0
1311,1040.0,2960.0,2000.0,4560.0,3840.0,1040.0,1840.0
1312,1040.0,2960.0,2000.0,4720.0,3760.0,1120.0,1840.0
1313,1040.0,2960.0,2000.0,4720.0,3680.0,1040.0,1840.0
1314,1040.0,2960.0,2000.0,4800.0,3680.0,1040.0,1840.0
1315,1120.0,2960.0,2000.0,4880.0,3600.0,1120.0,1840.0
1316,1120.0,2960.0,2000.0,4960.0,3520.0,1120.0,1840.0
1317,1120.0,2960.0,2080.0,4960.0,3520.0,1120.0,1840.0
1318,1120.0,2960.0,1920.0,5040.0,3440.0,1120.0,1920.0
1319,1040.0,3040.0,2000.0,5040.0,3360.0,1040.0,1920.0
1320,1120.0,3040.0,2000.0,5120.0,3360.0,1120.0,1920.0
1321,1040.0,3040.0,2000.0,5200.0,3280.0,1040.0,1840.0
1322,1120.0,3040.0,2000.0,5280.0,3200.0,1040.0,1920.0
1323,1120.0,3040.0,2000.0,5280.0,3200.0,1120.0,1920.0
1324,1120.0,3040.0,2000.0,5360.0,3120.0,1120.0,1840.0
1325,1120.0,3040.0,2000.0,5440.0,3040.0,1040.0,1920.0
1326,1120.0,3040.0,1920.0,5520.0,3040.0,1040.0,1920.0
1327,1120.0,3040.0,2000.0,5520.0,2960.0,1040.0,1920.0
1328,1120.0,3040.0,2000.0,5600.0,2880.0,1120.0,1920.0
1329,1200.0,3040.0,2000.0,5600.0,2880.0,1120.0,1920.0
1330,1120.0,3040.0,2000.0,5680.0,2800.0,1120.0,1920.0
1331,1200.0,3040.0,2000.0,5760.0,2720.0,1040.0,1920.0
1332,1120.0,3040.0,2000.0,5840.0,2720.0,1040.0,1920.0
1333,1120.0,3120.0,2080.0,5840.0,2640.0,1120.0,1920.0
1334,1120.0,3040.0,2000.0,5920.0,2560.0,1040.0,1920.0
1335,1200.0,3120.0,2000.0,5920.0,2560.0,1120.0,1920.0
1336,1200.0,3120.0,2000.0,6000.0,2560.0,1120.0,1920.0
1337,1200.0,3120.0,2000.0,6000.0,2480.0,1120.0,1920.0
1338,1200.0,3040.0,1920.0,6080.0,2480.0,1120.0,2000.0
1339,1200.0,3120.0,2000.0,6160.0,2400.0,1120.0,1920.0
1340,1200.0,3120.0,2000.0,6160.0,2400.0,1120.0,2000.0
1341,1200.0,3120.0,2000.0,6240.0,2320.0,1120.0,2000.0
1342,1200.0,3120.0,2000.0,6240.0,2240.0,1120.0,1920.0
1343,1200.0,3120.0,2000.0,6320.0,2240.0,1120.0,2000.0
1344,1200.0,3120.0,2000.0,6320.0,2240.0,1120.0,2000.0
1345,1200.0,3120.0,2000.0,6320.0,2160.0,1120.0,2000.0
1346,1200.0,3200.0,2000.0,6400.0,2160.0,1040.0,2000.0
1347,1200.0,3120.0,2000.0,6480.0,2080.0,1040.0,2000.0
1348,1200.0,3200.0,2000.0,6480.0,2080.0,1120.0,2000.0
1349,1280.0,3200.0,2000.0,6480.0,2080.0,1120.0,2000.0
1350,1280.0,3200.0,2000.0,6560.0,2000.0,1120.0,2000.0
1351,1200.0,3200.0,2000.0,6560.0,1920.0,1120.0,2000.0
1352,1200.0,3200.0,2000.0,6640.0,1920.0,1040.0,2000.0
1353,1200.0,3200.0,2000.0,6640.0,1920.0,1120.0,2000.0
1354,1200.0,3200.0,2000.0,6640.0,1840.0,1120.0,2080.0
1355,1280.0,3200.0,2000.0,6720.0,1840.0,1120.0,2000.0
1356,1280.0,3200.0,2000.0,6720.0,1840.0,1040.0,2000.0
1357,1280.0,3200.0,2000.0,6800.0,1760.0,1120.0,2080.0
1358,1280.0,3200.0,2000.0,6800.0,1760.0,1120.0,2080.0
1359,1280.0,3200.0,2000.0,6800.0,1680.0,1120.0,2080.0
1360,1280.0,3280.0,2000.0,6880.0,1680.0,1120.0,2080.0
1361,1280.0,3280.0,2000.0,6880.0,1600.0,1120.0,2000.0
1362,1280.0,3280.0,2000.0,6960.0,1600.0,1200.0,2080.0
1363,1280.0,3200.0,2000.0,6960.0,1600.0,1120.0,2080.0
1364,1280.0,3280.0,2000.0,7040.0,1520.0,1120.0,2080.0
1365,1360.0,3280.0,2000.0,7040.0,1520.0,1120.0,2080.0
1366,1280.0,3280.0,2080.0,7040.0,1520.0,1120.0,2080.0
1367,1360.0,3280.0,2000.0,7040.0,1440.0,1120.0,2080.0
1368,1360.0,3280.0,2000.0,7120.0,1440.0,1120.0,2080.0
1369,1360.0,3280.0,2000.0,7200.0,1360.0,1120.0,2080.0
1370,1360.0,3280.0,2000.0,7200.0,1360.0,1120.0,2080.0
1371,1360.0,3280.0,2000.0,7280.0,1360.0,1120.0,2080.0
1372,1360.0,3280.0,2000.0,7200.0,1360.0,1200.0,2080.0
1373,1360.0,3280.0,2000.0,7280.0,1280.0,1120.0,2080.0
1374,1360.0,3280.0,2000.0,7280.0,1280.0,1120.0,2080.0
1375,1440.0,3360.0,2000.0,7280.0,1280.0,1200.0,2080.0
1376,1360.0,3360.0,2000.0,7360.0,1280.0,1120.0,2160.0
1377,1360.0,3280.0,2080.0,7360.0,1200.0,1120.0,2080.0
1378,1360.0,3360.0,2000.0,7360.0,1200.0,1120.0,2160.0
1379,1360.0,3440.0,2080.0,7440.0,1200.0,1120.0,2160.0
1380,1360.0,3360.0,2000.0,7440.0,1120.0,1120.0,2160.0
1381,1440.0,3360.0,2000.0,7440.0,1120.0,1120.0,2160.0
1382,1440.0,3360.0,2000.0,7520.0,1040.0,1200.0,2160.0
1383,1440.0,3360.0,2000.0,7520.0,1040.0,1120.0,2160.0
1384,1440.0,3440.0,2080.0,7520.0,1040.0,1120.0,2160.0
1385,1360.0,3440.0,2000.0,7600.0,1040.0,1120.0,2160.0
1386,1440.0,3360.0,2000.0,7520.0,1040.0,1120.0,2160.0
1387,1440.0,3440.0,2000.0,7600.0,960.0,1200.0,2160.0
1388,1440.0,3440.0,2080.0,7600.0,960.0,1200.0,2160.0
1389,1440.0,3440.0,2000.0,7680.0,960.0,1200.0,2160.0
1390,1440.0,3360.0,2080.0,7680.0,880.0,1200.0,2160.0
1391,1440.0,3440.0,2080.0,7680.0,880.0,1120.0,2240.0
1392,1440.0,3440.0,2000.0,7680.0,880.0,1120.0,2160.0
1393,1440.0,3440.0,2080.0,7760.0,880.0,1120.0,2240.0
1394,1520.0,3440.0,2080.0,7760.0,800.0,1200.0,2240.0
1395,1520.0,3440.0,2080.0,7760.0,800.0,1200.0,2240.0
1396,1520.0,3440.0,2000.0,7840.0,800.0,1200.0,2240.0
1397,1440.0,3440.0,2000.0,7840.0,800.0,1120.0,2240.0
1398,1520.0,3520.0,2000.0,7840.0,720.0,1200.0,2240.0
1399,1520.0,3520.0,2080.0,7840.0,720.0,1200.0,2240.0
1400,1520.0,3520.0,2000.0,7840.0,720.0,1200.0,2240.0
1401,1520.0,3520.0,2000.0,7920.0,640.0,1200.0,2240.0
1402,1520.0,3440.0,2000.0,7920.0,720.0,1200.0,2240.0
1403,1520.0,3440.0,2000.0,7920.0,640.0,1200.0,2240.0
1404,1520.0,3520.0,2080.0,7920.0,640.0,1200.0,2240.0
1405,1520.0,3520.0,2080.0,8000.0,560.0,1200.0,2240.0
1406,1600.0,3520.0,2080.0,8000.0,560.0,1200.0,2320.0
1407,1520.0,3520.0,2080.0,8000.0,560.0,1200.0,2320.0
1408,1600.0,3520.0,2000.0,8080.0,560.0,1200.0,2240.0
1409,1600.0,3520.0,2080.0,8080.0,480.0,1200.0,2320.0
1410,1520.0,3520.0,2080.0,8080.0,480.0,1120.0,2320.0
1411,1520.0,3520.0,2080.0,8080.0,480.0,1200.0,2320.0
1412,1520.0,3520.0,2080.0,8160.0,400.0,1200.0,2320.0
1413,1600.0,3520.0,1920.0,8160.0,400.0,1200.0,2320.0
1414,1600.0,3600.0,2080.0,8160.0,400.0,1200.0,2320.0
1415,1600.0,3600.0,2080.0,8240.0,400.0,1200.0,2320.0
1416,1600.0,3520.0,2080.0,8240.0,320.0,1200.0,2400.0
1417,1600.0,3520.0,2080.0,8240.0,320.0,1200.0,2320.0
1418,1600.0,3600.0,2080.0,8240.0,320.0,1200.0,2320.0
1419,1600.0,3600.0,2080.0,8240.0,320.0,1200.0,2320.0
1420,1600.0,3600.0,2080.0,8320.0,320.0,1200.0,2320.0
1421,1600.0,3680.0,2080.0,8320.0,240.0,1200.0,2320.0
1422,1600.0,3600.0,2080.0,8320.0,320.0,1200.0,2320.0
1423,1680.0,3600.0,2080.0,8320.0,240.0,1200.0,2320.0
1424,1680.0,3680.0,2080.0,8400.0,240.0,1200.0,2400.0
1425,1680.0,3600.0,2080.0,8400.0,160.0,1200.0,2400.0
1426,1680.0,3600.0,2080.0,8400.0,240.0,1200.0,2400.0
1427,1680.0,3680.0,2080.0,8400.0,240.0,1200.0,2320.0
1428,1680.0,3600.0,2080.0,8400.0,160.0,1200.0,2400.0
1429,1680.0,3680.0,2080.0,8400.0,160.0,1200.0,2400.0
1430,1680.0,3680.0,2080.0,8480.0,160.0,1200.0,2400.0
1431,1680.0,3680.0,2000.0,8480.0,160.0,1200.0,2400.0
1432,1680.0,3680.0,2080.0,8480.0,160.0,1200.0,2400.0
1433,1680.0,3680.0,2080.0,8480.0,160.0,1280.0,2400.0
1434,1680.0,3680.0,2080.0,8480.0,80.0,1280.0,2400.0
1435,1760.0,3680.0,2080.0,8480.0,160.0,1200.0,2400.0
1436,1680.0,3680.0,2000.0,8480.0,80.0,1200.0,2480.0
1437,1680.0,3760.0,2080.0,8560.0,80.0,1200.0,2400.0
1438,1760.0,3760.0,2080.0,8480.0,80.0,1200.0,2480.0
1439,1680.0,3760.0,2080.0,8480.0,160.0,1200.0,2480.0
1440,1680.0,3760.0,2080.0,8560.0,80.0,1200.0,2400.0
1441,1680.0,3760.0,2080.0,8480.0,80.0,1200.0,2400.0
1442,1680.0,3760.0,2080.0,8560.0,80.0,1200.0,2400.0
1443,1680.0,3760.0,2160.0,8560.0,80.0,1200.0,2400.0
1444,1680.0,3760.0,2160.0,8560.0,80.0,1200.0,2480.0
1445,1680.0,3760.0,2080.0,8560.0,80.0,1200.0,2480.0
1446,1680.0,3760.0,2160.0,8560.0,80.0,1200.0,2480.0
1447,1760.0,3760.0,2160.0,8480.0,80.0,1200.0,2480.0
1448,1680.0,3840.0,2160.0,8560.0,80.0,1280.0,2480.0
1449,1680.0,3760.0,2160.0,8560.0,80.0,1200.0,2480.0
1450,1680.0,3840.0,2160.0,8480.0,80.0,1200.0,2480.0
1451,1680.0,3760.0,2160.0,8480.0,80.0,1200.0,2480.0
1452,1680.0,3840.0,2240.0,8560.0,80.0,1200.0,2480.0
1453,1680.0,3760.0,2160.0,8560.0,160.0,1200.0,2480.0
1454,1680.0,3840.0,2240.0,8480.0,80.0,1280.0,2480.0
1455,1680.0,3840.0,2240.0,8560.0,80.0,1200.0,2480.0
1456,1680.0,3840.0,2240.0,8480.0,80.0,1280.0,2560.0
1457,1600.0,3840.0,2240.0,8560.0,80.0,1200.0,2480.0
1458,1680.0,3840.0,2240.0,8480.0,80.0,1200.0,2480.0
1459,1680.0,3840.0,2240.0,8560.0,80.0,1200.0,2560.0
1460,1680.0,3840.0,2240.0,8560.0,160.0,1280.0,2560.0
1461,1680.0,3840.0,2240.0,8560.0,80.0,1200.0,2560.0
1462,1600.0,3840.0,2240.0,8560.0,80.0,1200.0,2560.0
1463,1680.0,3840.0,2240.0,8560.0,80.0,1200.0,2560.0
1464,1600.0,3840.0,2240.0,8560.0,80.0,1280.0,2560.0
1465,1680.0,3920.0,2320.0,8560.0,80.0,1280.0,2640.0
1466,1680.0,3840.0,2320.0,8560.0,80.0,1280.0,2560.0
1467,1600.0,3840.0,2320.0,8560.0,80.0,1280.0,2560.0
1468,1680.0,3840.0,2400.0,8560.0,80.0,1200.0,2640.0
1469,1680.0,3920.0,2320.0,8560.0,80.0,1200.0,2640.0
1470,1600.0,3920.0,2320.0,8560.0,80.0,1280.0,2640.0
1471,1600.0,3920.0,2320.0,8560.0,80.0,1200.0,2560.0
1472,1680.0,3920.0,2320.0,8560.0,80.0,1280.0,2560.0
1473,1600.0,3920.0,2320.0,8480.0,80.0,1280.0,2560.0
1474,1680.0,3920.0,2400.0,8560.0,80.0,1280.0,2640.0
1475,1600.0,3920.0,2400.0,8560.0,80.0,1280.0,2640.0
1476,1600.0,3920.0,2400.0,8560.0,80.0,1200.0,2640.0
1477,1600.0,4000.0,2400.0,8560.0,80.0,1200.0,2640.0
1478,1680.0,3920.0,2400.0,8560.0,80.0,1280.0,2640.0
1479,1680.0,3920.0,2400.0,8560.0,160.0,1280.0,2640.0
1480,1600.0,4000.0,2400.0,8560.0,80.0,1280.0,2640.0
1481,1680.0,4000.0,2400.0,8560.0,80.0,1280.0,2640.0
1482,1600.0,4000.0,2400.0,8480.0,80.0,1280.0,2640.0
1483,1600.0,4000.0,2400.0,8560.0,80.0,1200.0,2720.0
1484,1600.0,4000.0,2480.0,8560.0,80.0,1280.0,2640.0
1485,1680.0,4000.0,2480.0,8560.0,80.0,1280.0,2640.0
1486,1680.0,4000.0,2480.0,8560.0,80.0,1200.0,2720.0
1487,1600.0,4080.0,2480.0,8560.0,80.0,1200.0,2720.0
1488,1600.0,4000.0,2480.0,8560.0,80.0,1200.0,2640.0
1489,1600.0,4080.0,2480.0,8560.0,80.0,1200.0,2720.0
1490,1600.0,4080.0,2480.0,8560.0,80.0,1280.0,2720.0
1491,1600.0,4080.0,2480.0,8560.0,80.0,1280.0,2720.0
1492,1680.0,4080.0,2480.0,8560.0,80.0,1280.0,2720.0
1493,1680.0,4080.0,2560.0,8560.0,80.0,1280.0,2720.0
1494,1680.0,4080.0,2560.0,8560.0,80.0,1280.0,2720.0
1495,1600.0,4080.0,2560.0,8480.0,80.0,1280.0,2720.0
1496,1600.0,4080.0,2480.0,8560.0,80.0,1280.0,2720.0
1497,1600.0,4080.0,2560.0,8560.0,0.0,1280.0,2720.0
1498,1600.0,4160.0,2560.0,8480.0,80.0,1280.0,2720.0
1499,1600.0,4080.0,2560.0,8560.0,80.0,1280.0,2720.0
1500,1600.0,4080.0,2560.0,8560.0,80.0,1280.0,2720.0
1501,1600.0,4080.0,2560.0,8480.0,80.0,1280.0,2720.0
1502,1600.0,4160.0,2560.0,8560.0,80.0,1280.0,2720.0
1503,1600.0,4160.0,2560.0,8560.0,0.0,1280.0,2800.0
1504,1600.0,4160.0,2560.0,8560.0,80.0,1280.0,2800.0
1505,1600.0,4080.0,2560.0,8560.0,80.0,1280.0,2880.0
1506,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1507,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1508,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1509,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1510,1600.0,4160.0,2640.0,8560.0,80.0,1200.0,2800.0
1511,1600.0,4160.0,2640.0,8480.0,0.0,1280.0,2800.0
1512,1600.0,4160.0,2640.0,8560.0,0.0,1280.0,2800.0
1513,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1514,1600.0,4160.0,2720.0,8560.0,80.0,1280.0,2800.0
1515,1600.0,4160.0,2640.0,8560.0,80.0,1280.0,2800.0
1516,1520.0,4160.0,2640.0,8560.0,80.0,1280.0,2880.0
1517,1600.0,4240.0,2720.0,8560.0,80.0,1280.0,2800.0
1518,1600.0,4240.0,2640.0,8560.0,80.0,1280.0,2880.0
